date,PM2.5,PM10,NO2,SO2,CO,O3
2022-09-29 11:00:00,78.3,115.9,49.7,10.4,39.3,65.0
2022-09-29 12:00:00,151.3,234.9,32.6,25.2,28.3,80.0
2022-09-29 13:00:00,93.9,160.1,20.7,24.4,29.7,77.1
2022-09-29 14:00:00,107.6,178.7,37.3,17.9,34.7,86.2
2022-09-29 15:00:00,118.1,202.3,53.0,19.3,26.4,65.2
2022-09-29 16:00:00,96.6,148.6,42.2,12.9,22.7,64.2
2022-09-29 17:00:00,100.9,141.1,55.5,9.1,30.0,45.3
2022-09-29 18:00:00,96.7,148.9,73.6,23.2,32.3,29.3
2022-09-29 19:00:00,89.3,153.0,49.5,20.9,37.2,38.4
2022-09-29 20:00:00,103.6,161.7,59.7,14.6,28.1,32.7
2022-09-29 21:00:00,95.3,152.2,25.3,13.4,16.9,35.2
2022-09-29 22:00:00,88.8,140.2,36.2,19.1,18.0,37.8
2022-09-29 23:00:00,89.5,149.4,44.6,18.6,22.9,42.3
2022-09-30 00:00:00,104.0,175.1,39.2,21.6,25.1,53.2
2022-09-30 01:00:00,83.4,120.6,44.7,15.1,23.6,40.0
2022-09-30 02:00:00,91.7,124.4,32.4,14.3,23.9,39.8
2022-09-30 03:00:00,108.9,181.3,56.8,14.2,27.3,42.3
2022-09-30 04:00:00,99.1,156.5,52.7,29.2,29.5,47.9
2022-09-30 05:00:00,79.9,133.0,46.1,16.3,18.1,49.4
2022-09-30 06:00:00,96.1,151.1,33.9,19.1,34.3,41.1
2022-09-30 07:00:00,105.2,173.9,45.4,9.6,31.2,29.9
2022-09-30 08:00:00,116.6,185.0,58.4,15.3,26.8,27.9
2022-09-30 09:00:00,92.1,140.7,47.7,16.1,29.2,30.8
2022-09-30 10:00:00,93.4,145.8,62.1,27.3,42.3,46.7
2022-09-30 11:00:00,88.3,139.7,48.5,24.4,25.5,62.1
2022-09-30 12:00:00,86.8,144.2,40.7,10.9,27.0,96.5
2022-09-30 13:00:00,101.7,161.0,48.4,21.6,26.4,96.2
2022-09-30 14:00:00,104.6,156.1,34.2,15.8,31.1,94.6
2022-09-30 15:00:00,112.2,198.3,39.5,16.7,18.7,70.7
2022-09-30 16:00:00,97.3,158.7,40.8,11.5,24.2,51.7
2022-09-30 17:00:00,80.7,140.1,37.0,17.5,30.2,37.2
2022-09-30 18:00:00,113.4,169.1,35.6,16.8,41.6,32.7
2022-09-30 19:00:00,104.2,164.1,42.8,8.4,22.7,32.9
2022-09-30 20:00:00,99.6,161.2,39.4,21.3,34.0,38.2
2022-09-30 21:00:00,77.2,128.6,47.2,22.1,28.9,41.4
2022-09-30 22:00:00,92.7,130.8,37.7,15.9,26.0,46.9
2022-09-30 23:00:00,77.5,109.6,45.4,20.9,37.0,48.5
2022-10-01 00:00:00,243.6,373.7,87.1,49.9,64.4,38.8
2022-10-01 01:00:00,230.0,380.5,102.7,40.3,76.1,27.0
2022-10-01 02:00:00,228.6,350.4,88.4,37.1,63.3,29.6
2022-10-01 03:00:00,213.3,338.6,96.1,47.0,56.1,45.4
2022-10-01 04:00:00,251.9,404.3,107.8,47.2,72.7,31.7
2022-10-01 05:00:00,233.1,353.6,98.2,53.0,61.8,49.0
2022-10-01 06:00:00,240.4,419.9,95.6,44.3,69.6,42.3
2022-10-01 07:00:00,233.6,355.2,122.4,47.2,88.5,30.6
2022-10-01 08:00:00,227.7,317.2,131.2,42.6,92.8,31.5
2022-10-01 09:00:00,248.4,373.1,141.7,40.7,84.3,27.7
2022-10-01 10:00:00,246.8,374.4,114.1,49.6,80.0,46.2
2022-10-01 11:00:00,249.0,402.7,98.1,48.8,82.3,60.2
2022-10-01 12:00:00,233.8,379.3,116.2,38.0,70.5,72.9
2022-10-01 13:00:00,226.3,375.3,90.7,45.5,72.7,93.6
2022-10-01 14:00:00,214.5,383.5,101.0,42.2,75.6,73.9
2022-10-01 15:00:00,239.8,384.4,103.2,48.5,73.7,64.0
2022-10-01 16:00:00,232.7,391.9,107.1,44.0,71.7,58.5
2022-10-01 17:00:00,272.2,423.4,114.2,44.8,90.5,30.1
2022-10-01 18:00:00,258.7,421.3,127.1,49.2,92.5,22.4
2022-10-01 19:00:00,260.8,408.3,131.5,47.7,81.4,38.7
2022-10-01 20:00:00,240.9,381.8,107.8,39.1,75.2,47.0
2022-10-01 21:00:00,242.1,391.4,94.3,45.3,70.3,37.3
2022-10-01 22:00:00,223.6,379.8,101.6,45.6,83.1,39.5
2022-10-01 23:00:00,218.8,348.9,84.0,40.5,68.4,45.8
2022-10-02 00:00:00,234.5,373.9,101.8,46.6,69.1,43.8
2022-10-02 01:00:00,242.9,396.2,104.3,47.4,64.8,44.4
2022-10-02 02:00:00,205.1,346.2,95.7,37.4,64.3,51.5
2022-10-02 03:00:00,226.8,331.0,105.9,41.5,61.5,40.3
2022-10-02 04:00:00,262.0,425.6,98.9,45.9,72.9,42.9
2022-10-02 05:00:00,242.1,355.1,98.1,46.5,74.9,30.3
2022-10-02 06:00:00,260.1,450.2,95.2,43.8,76.5,28.9
2022-10-02 07:00:00,233.0,380.7,119.3,49.3,79.4,36.0
2022-10-02 08:00:00,243.5,419.4,119.6,45.0,83.3,36.3
2022-10-02 09:00:00,268.8,385.3,127.3,44.1,87.7,30.9
2022-10-02 10:00:00,259.7,411.1,128.8,48.0,90.6,56.2
2022-10-02 11:00:00,241.1,406.8,105.0,54.5,86.3,66.3
2022-10-02 12:00:00,218.1,379.6,97.4,45.7,76.1,80.1
2022-10-02 13:00:00,252.3,412.5,100.5,45.0,74.9,87.4
2022-10-02 14:00:00,272.6,424.5,87.5,41.4,72.1,85.9
2022-10-02 15:00:00,213.4,335.8,106.4,43.4,75.4,68.7
2022-10-02 16:00:00,263.6,394.3,111.5,37.1,80.0,53.8
2022-10-02 17:00:00,243.3,424.9,110.1,44.5,79.8,49.1
2022-10-02 18:00:00,249.3,415.1,112.1,42.0,81.0,36.9
2022-10-02 19:00:00,254.4,402.4,119.0,43.1,80.1,25.3
2022-10-02 20:00:00,224.5,371.3,108.5,47.9,82.6,43.7
2022-10-02 21:00:00,236.5,375.7,113.4,45.8,62.5,34.2
2022-10-02 22:00:00,210.7,330.8,117.1,50.7,74.4,40.5
2022-10-02 23:00:00,241.5,368.2,92.7,51.1,61.5,37.3
2022-10-03 00:00:00,265.7,405.5,91.9,43.3,67.3,46.1
2022-10-03 01:00:00,222.6,364.7,110.1,48.0,68.3,51.7
2022-10-03 02:00:00,229.7,391.6,101.7,45.9,66.0,33.0
2022-10-03 03:00:00,230.4,360.9,127.1,47.4,72.1,40.7
2022-10-03 04:00:00,247.1,375.8,97.1,45.5,67.8,37.3
2022-10-03 05:00:00,238.9,404.9,107.4,42.0,69.3,46.7
2022-10-03 06:00:00,248.7,399.9,121.6,45.7,64.7,35.3
2022-10-03 07:00:00,232.8,320.6,101.2,41.7,60.3,41.8
2022-10-03 08:00:00,254.7,389.6,115.0,52.6,91.2,41.7
2022-10-03 09:00:00,201.7,332.2,132.1,48.4,91.0,34.2
2022-10-03 10:00:00,258.2,392.8,122.4,59.2,82.6,51.3
2022-10-03 11:00:00,222.2,356.6,112.3,43.6,73.2,76.4
2022-10-03 12:00:00,230.0,339.4,96.7,49.1,74.2,80.0
2022-10-03 13:00:00,244.0,380.4,99.4,53.9,67.1,86.9
2022-10-03 14:00:00,209.8,312.9,96.8,45.7,62.9,86.4
2022-10-03 15:00:00,251.3,371.1,107.1,44.7,66.9,69.6
2022-10-03 16:00:00,238.6,363.6,118.5,42.7,80.1,48.1
2022-10-03 17:00:00,270.0,455.6,110.7,40.2,80.9,42.8
2022-10-03 18:00:00,238.7,391.8,138.8,48.9,90.7,35.8
2022-10-03 19:00:00,221.0,399.0,123.0,47.0,87.3,25.1
2022-10-03 20:00:00,240.0,369.7,118.6,49.8,79.4,37.2
2022-10-03 21:00:00,243.7,414.8,101.4,50.1,71.5,27.0
2022-10-03 22:00:00,242.9,433.7,108.3,37.1,65.5,41.6
2022-10-03 23:00:00,215.3,368.5,105.8,45.3,62.8,51.6
2022-10-04 00:00:00,205.7,352.6,101.3,45.1,71.7,31.7
2022-10-04 01:00:00,225.4,363.4,98.4,46.6,69.9,44.8
2022-10-04 02:00:00,237.9,386.1,102.2,39.2,57.3,38.3
2022-10-04 03:00:00,237.1,357.5,113.5,46.4,68.0,41.8
2022-10-04 04:00:00,253.8,338.2,107.0,42.5,68.7,38.3
2022-10-04 05:00:00,225.1,364.7,104.2,41.1,58.2,41.2
2022-10-04 06:00:00,205.1,308.5,97.7,41.0,72.7,42.2
2022-10-04 07:00:00,256.3,399.2,105.4,38.7,84.4,32.8
2022-10-04 08:00:00,249.1,377.9,116.1,47.2,76.1,32.4
2022-10-04 09:00:00,254.3,415.2,118.2,31.5,92.6,41.2
2022-10-04 10:00:00,257.6,407.1,128.8,47.0,68.8,53.8
2022-10-04 11:00:00,257.3,444.0,111.5,44.1,70.0,65.1
2022-10-04 12:00:00,232.5,355.2,104.9,42.5,84.7,95.4
2022-10-04 13:00:00,248.4,401.9,86.1,48.3,71.8,101.5
2022-10-04 14:00:00,239.0,377.9,93.0,40.5,65.4,88.0
2022-10-04 15:00:00,223.0,350.2,101.1,40.8,69.2,75.1
2022-10-04 16:00:00,234.8,373.9,100.9,38.7,76.6,53.6
2022-10-04 17:00:00,255.4,447.4,112.7,37.5,83.7,37.5
2022-10-04 18:00:00,239.5,403.4,120.3,43.8,86.9,30.5
2022-10-04 19:00:00,259.4,403.2,126.1,54.0,87.4,36.8
2022-10-04 20:00:00,240.7,370.4,90.2,41.5,79.0,38.3
2022-10-04 21:00:00,238.5,363.0,100.7,45.6,80.8,35.0
2022-10-04 22:00:00,252.3,406.6,111.1,36.9,61.2,45.2
2022-10-04 23:00:00,235.5,341.1,106.6,44.2,65.1,33.3
2022-10-05 00:00:00,229.1,361.6,106.4,44.8,62.9,47.4
2022-10-05 01:00:00,226.8,371.5,94.6,47.3,62.5,37.6
2022-10-05 02:00:00,226.0,345.2,112.9,37.6,70.2,35.8
2022-10-05 03:00:00,232.7,373.3,92.8,48.6,61.0,46.6
2022-10-05 04:00:00,248.5,404.2,101.1,37.4,59.5,37.8
2022-10-05 05:00:00,219.4,312.4,102.4,55.6,64.2,31.4
2022-10-05 06:00:00,220.4,357.2,92.6,43.2,60.3,38.6
2022-10-05 07:00:00,255.5,397.1,94.0,54.0,80.3,44.0
2022-10-05 08:00:00,235.5,420.3,128.4,51.4,77.4,35.4
2022-10-05 09:00:00,251.2,407.0,120.0,40.2,87.0,43.7
2022-10-05 10:00:00,235.1,354.6,120.6,37.3,82.5,46.1
2022-10-05 11:00:00,211.0,299.3,112.9,44.3,75.0,67.9
2022-10-05 12:00:00,233.7,372.7,101.3,39.4,65.3,88.3
2022-10-05 13:00:00,245.4,424.6,103.7,51.1,61.3,83.8
2022-10-05 14:00:00,227.7,350.6,102.1,52.2,69.1,87.1
2022-10-05 15:00:00,208.5,340.1,105.7,43.9,62.1,67.4
2022-10-05 16:00:00,237.9,398.2,112.7,46.0,74.8,53.6
2022-10-05 17:00:00,232.7,388.3,109.7,43.9,75.8,44.7
2022-10-05 18:00:00,208.7,333.8,127.6,34.3,86.0,43.9
2022-10-05 19:00:00,242.8,372.5,125.2,52.5,84.8,27.9
2022-10-05 20:00:00,244.0,384.0,128.0,37.9,61.9,27.4
2022-10-05 21:00:00,248.4,370.8,104.7,40.8,63.0,33.3
2022-10-05 22:00:00,254.9,383.8,96.8,49.9,65.3,37.2
2022-10-05 23:00:00,237.8,404.1,102.8,35.4,72.2,43.2
2022-10-06 00:00:00,239.9,391.9,91.3,43.1,62.6,35.8
2022-10-06 01:00:00,206.6,336.5,108.0,40.0,55.8,42.8
2022-10-06 02:00:00,250.2,382.4,96.0,45.3,58.5,36.8
2022-10-06 03:00:00,244.9,421.2,94.8,42.5,54.3,39.2
2022-10-06 04:00:00,220.5,347.6,85.3,49.3,66.0,46.8
2022-10-06 05:00:00,236.7,381.8,93.8,48.7,59.5,33.8
2022-10-06 06:00:00,237.3,407.3,100.1,49.8,76.4,33.2
2022-10-06 07:00:00,256.2,391.3,122.8,48.4,74.6,46.4
2022-10-06 08:00:00,239.6,368.2,117.5,48.0,76.6,33.8
2022-10-06 09:00:00,234.7,399.8,126.1,36.8,92.9,33.0
2022-10-06 10:00:00,234.5,394.4,126.3,54.6,82.5,46.8
2022-10-06 11:00:00,247.6,404.6,102.4,39.7,70.6,68.3
2022-10-06 12:00:00,199.8,276.2,96.9,50.6,67.7,96.8
2022-10-06 13:00:00,181.6,313.7,108.0,42.2,72.1,77.3
2022-10-06 14:00:00,239.9,369.3,85.6,48.4,59.4,90.4
2022-10-06 15:00:00,232.7,358.9,95.2,41.5,65.7,60.9
2022-10-06 16:00:00,234.4,370.3,112.0,45.7,75.8,44.8
2022-10-06 17:00:00,222.3,329.1,123.9,41.6,75.6,41.5
2022-10-06 18:00:00,220.2,379.2,147.7,31.3,88.6,27.1
2022-10-06 19:00:00,232.4,375.8,122.0,42.5,79.6,36.6
2022-10-06 20:00:00,239.5,400.0,104.3,52.1,74.8,28.1
2022-10-06 21:00:00,219.8,334.7,97.3,40.4,66.3,35.4
2022-10-06 22:00:00,240.0,407.6,106.6,47.2,62.5,28.8
2022-10-06 23:00:00,211.6,368.8,91.3,37.2,72.5,54.8
2022-10-07 00:00:00,216.0,318.0,94.5,42.1,55.6,28.5
2022-10-07 01:00:00,234.3,348.5,103.3,43.1,65.0,40.1
2022-10-07 02:00:00,218.1,331.4,93.5,41.4,69.5,38.1
2022-10-07 03:00:00,218.9,370.4,100.8,40.2,70.6,41.6
2022-10-07 04:00:00,214.2,346.6,83.9,37.5,65.0,42.5
2022-10-07 05:00:00,211.9,337.6,88.9,47.4,63.6,49.1
2022-10-07 06:00:00,231.8,379.4,95.7,42.9,63.4,24.6
2022-10-07 07:00:00,239.2,429.0,96.8,33.5,76.2,39.4
2022-10-07 08:00:00,243.2,346.6,111.0,32.5,76.0,25.6
2022-10-07 09:00:00,234.5,368.0,120.8,47.8,86.2,34.3
2022-10-07 10:00:00,236.7,306.0,137.0,43.4,75.9,40.0
2022-10-07 11:00:00,255.9,422.4,111.5,39.7,76.6,68.1
2022-10-07 12:00:00,205.2,350.5,106.7,49.9,73.5,74.1
2022-10-07 13:00:00,252.7,396.6,102.4,41.0,78.4,88.3
2022-10-07 14:00:00,225.9,376.2,78.8,43.7,66.6,88.6
2022-10-07 15:00:00,223.8,323.7,101.1,48.4,61.6,70.7
2022-10-07 16:00:00,246.3,405.8,104.2,47.9,66.7,51.8
2022-10-07 17:00:00,208.8,385.3,107.4,46.8,81.3,38.9
2022-10-07 18:00:00,264.5,413.0,129.6,41.6,89.9,35.8
2022-10-07 19:00:00,267.6,439.4,105.3,34.8,77.4,40.0
2022-10-07 20:00:00,248.3,382.6,108.2,44.4,76.4,29.3
2022-10-07 21:00:00,194.9,315.3,97.6,45.8,66.9,52.7
2022-10-07 22:00:00,235.8,403.4,89.8,34.9,61.8,41.5
2022-10-07 23:00:00,248.5,412.5,103.8,41.1,66.7,34.3
2022-10-08 00:00:00,244.8,389.1,93.8,42.7,72.7,38.7
2022-10-08 01:00:00,200.5,318.4,97.1,43.5,62.5,40.9
2022-10-08 02:00:00,236.9,350.5,100.7,41.1,60.3,25.2
2022-10-08 03:00:00,248.6,423.0,101.9,33.9,49.1,37.9
2022-10-08 04:00:00,222.1,372.1,96.3,37.9,59.0,46.2
2022-10-08 05:00:00,200.4,295.5,89.0,48.0,67.8,39.4
2022-10-08 06:00:00,236.8,383.0,98.6,37.7,67.3,49.4
2022-10-08 07:00:00,245.7,370.3,113.7,40.0,81.6,28.4
2022-10-08 08:00:00,235.6,366.2,114.5,32.6,75.8,31.6
2022-10-08 09:00:00,223.8,376.2,129.1,46.6,82.5,35.0
2022-10-08 10:00:00,252.4,428.8,114.2,42.2,81.8,52.5
2022-10-08 11:00:00,218.3,364.8,114.2,37.5,72.2,71.2
2022-10-08 12:00:00,230.3,362.2,98.7,41.2,74.3,81.2
2022-10-08 13:00:00,245.6,404.4,87.8,53.1,52.8,104.9
2022-10-08 14:00:00,197.4,300.6,117.1,44.1,77.4,81.6
2022-10-08 15:00:00,238.0,398.6,100.5,51.4,72.5,53.9
2022-10-08 16:00:00,226.8,362.4,87.5,36.2,77.1,57.1
2022-10-08 17:00:00,234.9,364.7,111.9,41.9,89.2,35.7
2022-10-08 18:00:00,249.3,380.8,136.2,37.2,81.0,40.0
2022-10-08 19:00:00,226.1,377.1,126.0,41.1,76.2,21.1
2022-10-08 20:00:00,212.2,336.7,117.4,41.5,86.1,29.9
2022-10-08 21:00:00,197.6,306.4,96.7,48.6,70.1,41.5
2022-10-08 22:00:00,240.7,373.2,102.5,47.0,63.6,39.6
2022-10-08 23:00:00,216.1,318.9,93.3,45.1,65.0,41.2
2022-10-09 00:00:00,228.0,368.7,97.4,34.4,65.8,32.1
2022-10-09 01:00:00,212.2,345.6,84.3,44.1,58.5,35.8
2022-10-09 02:00:00,202.1,293.4,92.5,33.8,60.1,37.6
2022-10-09 03:00:00,229.3,342.2,74.2,45.0,61.7,44.0
2022-10-09 04:00:00,224.5,322.2,93.9,44.3,61.1,54.7
2022-10-09 05:00:00,216.5,372.5,88.5,44.6,76.3,51.2
2022-10-09 06:00:00,226.7,376.8,100.3,44.9,57.2,49.1
2022-10-09 07:00:00,213.3,364.8,98.1,50.9,72.8,37.5
2022-10-09 08:00:00,251.4,443.0,117.9,44.0,69.0,38.1
2022-10-09 09:00:00,258.9,425.6,149.6,43.4,78.4,43.1
2022-10-09 10:00:00,246.9,393.6,117.1,43.5,90.2,61.8
2022-10-09 11:00:00,222.1,359.8,102.1,37.3,69.3,63.8
2022-10-09 12:00:00,223.1,342.6,99.6,45.4,65.3,82.5
2022-10-09 13:00:00,243.7,370.3,71.4,39.6,54.9,93.1
2022-10-09 14:00:00,239.4,372.9,92.4,51.1,61.5,91.3
2022-10-09 15:00:00,252.1,397.1,98.2,39.4,59.9,67.7
2022-10-09 16:00:00,216.0,309.7,108.5,39.1,71.6,45.4
2022-10-09 17:00:00,222.5,328.4,127.1,44.1,74.6,37.4
2022-10-09 18:00:00,241.5,355.7,127.8,37.8,79.9,37.6
2022-10-09 19:00:00,241.6,354.9,109.5,40.0,77.8,29.7
2022-10-09 20:00:00,225.6,375.3,91.9,45.3,75.3,34.5
2022-10-09 21:00:00,216.4,338.9,106.7,46.6,70.5,44.6
2022-10-09 22:00:00,239.1,377.9,90.6,44.5,67.2,41.3
2022-10-09 23:00:00,218.2,357.5,97.1,38.7,70.0,41.1
2022-10-10 00:00:00,199.1,335.0,106.0,46.4,58.7,30.4
2022-10-10 01:00:00,200.9,330.5,96.2,33.3,63.6,44.6
2022-10-10 02:00:00,221.1,389.9,81.6,36.8,67.5,37.6
2022-10-10 03:00:00,262.4,420.9,96.6,43.8,60.9,37.8
2022-10-10 04:00:00,202.8,328.5,92.1,39.0,63.2,37.9
2022-10-10 05:00:00,213.2,328.2,83.6,41.3,63.9,43.3
2022-10-10 06:00:00,256.1,361.3,105.8,45.7,68.5,32.8
2022-10-10 07:00:00,218.3,351.0,109.1,40.2,79.1,44.7
2022-10-10 08:00:00,240.2,405.1,133.2,40.2,79.7,35.1
2022-10-10 09:00:00,265.5,405.1,124.2,36.8,87.1,36.0
2022-10-10 10:00:00,219.1,339.4,112.3,43.8,77.4,55.2
2022-10-10 11:00:00,220.9,374.7,109.1,45.2,82.3,65.6
2022-10-10 12:00:00,212.8,339.4,95.7,49.1,69.7,92.8
2022-10-10 13:00:00,195.2,294.3,105.3,34.9,58.2,89.0
2022-10-10 14:00:00,241.5,363.3,95.7,36.6,60.8,86.5
2022-10-10 15:00:00,211.3,351.9,92.8,36.0,63.8,65.5
2022-10-10 16:00:00,212.4,337.1,107.9,35.8,70.5,54.9
2022-10-10 17:00:00,226.7,359.4,120.5,47.8,86.1,44.1
2022-10-10 18:00:00,251.3,367.4,125.7,35.2,86.9,33.8
2022-10-10 19:00:00,235.1,387.3,115.7,37.6,70.4,41.8
2022-10-10 20:00:00,213.7,364.0,107.0,41.4,69.7,37.8
2022-10-10 21:00:00,226.2,353.7,93.5,38.0,68.2,39.9
2022-10-10 22:00:00,230.1,377.6,96.8,46.9,61.9,49.9
2022-10-10 23:00:00,217.1,338.5,86.7,43.3,67.3,41.2
2022-10-11 00:00:00,211.7,351.3,87.0,39.7,61.1,41.7
2022-10-11 01:00:00,230.4,380.1,109.0,47.3,61.7,53.8
2022-10-11 02:00:00,212.5,331.9,89.1,45.5,60.0,45.3
2022-10-11 03:00:00,239.3,332.0,96.5,48.4,65.5,38.5
2022-10-11 04:00:00,203.9,310.0,80.4,32.5,67.5,36.6
2022-10-11 05:00:00,204.1,333.5,91.4,41.4,58.8,48.2
2022-10-11 06:00:00,204.4,345.0,104.4,40.0,69.8,43.5
2022-10-11 07:00:00,219.8,338.5,108.7,41.1,72.5,20.7
2022-10-11 08:00:00,231.3,401.1,104.2,42.9,84.8,33.3
2022-10-11 09:00:00,215.3,376.7,118.1,42.9,81.0,36.9
2022-10-11 10:00:00,232.7,388.5,124.8,43.6,79.9,40.9
2022-10-11 11:00:00,231.9,344.7,96.4,40.3,76.0,65.2
2022-10-11 12:00:00,195.9,327.4,101.3,39.9,60.5,81.5
2022-10-11 13:00:00,208.0,321.7,96.2,42.3,62.2,89.3
2022-10-11 14:00:00,224.4,345.7,81.1,36.8,53.0,85.7
2022-10-11 15:00:00,201.6,331.7,103.0,43.9,56.6,67.7
2022-10-11 16:00:00,218.7,359.3,111.8,48.2,65.0,65.1
2022-10-11 17:00:00,247.5,407.4,116.6,48.4,76.2,37.0
2022-10-11 18:00:00,262.1,436.6,125.4,38.6,80.2,30.4
2022-10-11 19:00:00,237.8,379.2,111.4,37.9,86.1,33.2
2022-10-11 20:00:00,220.9,321.4,103.5,42.6,78.1,31.9
2022-10-11 21:00:00,210.4,380.5,99.0,48.8,60.6,42.0
2022-10-11 22:00:00,229.4,358.1,102.4,37.6,62.2,41.0
2022-10-11 23:00:00,232.3,355.1,97.1,42.0,66.3,37.7
2022-10-12 00:00:00,195.7,289.4,89.4,35.6,58.3,40.9
2022-10-12 01:00:00,226.7,366.2,90.0,54.8,63.6,51.0
2022-10-12 02:00:00,204.0,327.1,93.6,42.1,63.6,45.0
2022-10-12 03:00:00,200.2,317.9,90.7,50.7,56.1,31.7
2022-10-12 04:00:00,210.8,368.9,92.5,39.5,75.1,42.1
2022-10-12 05:00:00,228.5,380.7,72.2,46.9,60.6,38.6
2022-10-12 06:00:00,220.4,330.2,89.7,38.2,67.4,39.1
2022-10-12 07:00:00,225.5,407.6,118.8,44.3,65.8,42.8
2022-10-12 08:00:00,234.4,339.5,120.1,39.8,85.5,32.8
2022-10-12 09:00:00,240.1,381.3,126.7,38.7,72.8,37.9
2022-10-12 10:00:00,227.4,347.2,120.2,43.4,83.7,48.7
2022-10-12 11:00:00,230.8,377.8,107.8,41.1,71.1,67.8
2022-10-12 12:00:00,205.9,342.5,97.8,34.5,68.4,76.9
2022-10-12 13:00:00,223.5,348.3,103.0,39.8,62.4,74.7
2022-10-12 14:00:00,226.6,386.3,97.6,33.7,62.2,78.3
2022-10-12 15:00:00,226.3,366.5,82.8,38.2,63.4,75.3
2022-10-12 16:00:00,232.6,406.1,99.3,38.8,66.9,43.3
2022-10-12 17:00:00,236.1,399.6,111.8,41.9,78.0,40.4
2022-10-12 18:00:00,250.7,389.3,141.5,39.9,75.4,46.9
2022-10-12 19:00:00,195.0,332.6,117.5,45.4,82.7,33.7
2022-10-12 20:00:00,234.1,359.4,115.8,46.1,73.0,32.7
2022-10-12 21:00:00,245.4,408.0,94.9,43.1,64.3,38.1
2022-10-12 22:00:00,204.3,337.6,96.2,45.8,60.1,49.5
2022-10-12 23:00:00,202.1,313.0,93.2,37.1,58.3,43.9
2022-10-13 00:00:00,230.2,322.4,87.7,48.7,60.7,44.4
2022-10-13 01:00:00,197.0,344.3,84.6,34.3,48.9,40.0
2022-10-13 02:00:00,200.9,329.9,91.9,35.0,62.4,37.5
2022-10-13 03:00:00,213.5,342.0,85.7,43.7,62.6,51.9
2022-10-13 04:00:00,199.0,318.8,93.2,49.5,57.0,40.8
2022-10-13 05:00:00,224.6,381.3,89.3,41.2,60.8,35.9
2022-10-13 06:00:00,201.8,366.9,102.6,48.9,64.4,39.1
2022-10-13 07:00:00,224.5,379.5,97.7,39.5,62.6,29.3
2022-10-13 08:00:00,231.2,378.4,115.1,39.0,75.1,45.9
2022-10-13 09:00:00,255.9,416.7,119.6,43.4,91.3,41.0
2022-10-13 10:00:00,244.4,400.0,113.0,43.4,85.5,38.0
2022-10-13 11:00:00,211.2,316.7,110.6,51.9,77.0,55.4
2022-10-13 12:00:00,194.7,322.8,82.0,39.8,67.4,79.7
2022-10-13 13:00:00,224.1,329.2,77.8,36.2,78.1,90.1
2022-10-13 14:00:00,201.8,331.7,90.3,41.3,58.7,78.5
2022-10-13 15:00:00,208.6,323.9,111.4,42.8,61.6,73.3
2022-10-13 16:00:00,203.2,342.8,107.1,45.8,68.5,47.7
2022-10-13 17:00:00,237.1,388.4,127.6,39.9,82.5,39.8
2022-10-13 18:00:00,221.2,346.2,130.5,33.0,77.5,32.8
2022-10-13 19:00:00,226.4,339.4,104.7,44.3,83.2,42.6
2022-10-13 20:00:00,218.8,382.5,104.1,38.1,62.9,37.6
2022-10-13 21:00:00,216.4,344.3,88.9,46.1,65.9,39.9
2022-10-13 22:00:00,221.4,392.8,84.5,44.5,48.6,39.0
2022-10-13 23:00:00,207.4,306.2,78.5,38.9,60.1,25.5
2022-10-14 00:00:00,197.6,311.2,83.8,37.4,56.6,48.5
2022-10-14 01:00:00,180.9,248.7,95.0,37.3,58.4,35.8
2022-10-14 02:00:00,210.3,352.4,96.3,41.9,65.7,45.8
2022-10-14 03:00:00,206.4,347.6,94.0,42.7,65.1,38.7
2022-10-14 04:00:00,198.2,305.1,84.3,40.1,66.4,36.0
2022-10-14 05:00:00,210.3,322.7,88.5,41.4,53.9,36.7
2022-10-14 06:00:00,224.3,350.2,87.1,49.8,64.7,46.8
2022-10-14 07:00:00,233.7,368.3,114.3,49.3,65.6,41.4
2022-10-14 08:00:00,201.8,311.5,120.3,37.1,79.6,35.1
2022-10-14 09:00:00,223.4,381.5,108.7,46.4,71.6,42.5
2022-10-14 10:00:00,239.2,371.5,117.5,40.6,82.2,57.4
2022-10-14 11:00:00,240.9,339.8,94.9,36.8,56.0,65.5
2022-10-14 12:00:00,199.2,313.7,98.3,45.6,69.3,77.1
2022-10-14 13:00:00,230.1,356.4,98.2,37.5,64.5,92.5
2022-10-14 14:00:00,189.2,277.9,68.8,37.5,57.0,81.7
2022-10-14 15:00:00,228.7,370.2,113.2,32.9,64.3,76.1
2022-10-14 16:00:00,212.8,299.4,112.4,40.1,63.9,47.8
2022-10-14 17:00:00,248.2,406.6,109.0,36.7,74.0,31.2
2022-10-14 18:00:00,221.8,354.2,120.9,48.0,74.9,34.4
2022-10-14 19:00:00,220.1,339.8,121.2,40.1,73.7,39.3
2022-10-14 20:00:00,215.0,319.3,87.4,40.8,67.8,34.0
2022-10-14 21:00:00,188.4,273.9,98.6,38.1,62.6,34.4
2022-10-14 22:00:00,182.9,308.8,95.9,36.7,61.3,35.6
2022-10-14 23:00:00,216.5,339.9,98.4,35.7,50.4,35.8
2022-10-15 00:00:00,221.4,317.1,83.0,52.5,55.0,36.0
2022-10-15 01:00:00,215.7,344.9,92.9,39.9,51.9,38.3
2022-10-15 02:00:00,187.8,295.4,98.2,37.0,73.9,35.6
2022-10-15 03:00:00,213.8,372.3,82.9,40.8,60.0,40.5
